iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,title
46002-P-BJ-KZ0-001,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Benin - Multi-Country (Benin-Togo-Guinea) COVID-19 Response Support Programme, FR: Bénin - Programme multi-pays (Bénin- Togo- Guinée)  d'appui à la réponse à la COVID-19"
46002-P-BW-K00-001,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Botswana - The Economic Diversification Support Programme, FR: Botswana - Programme d’appui à la diversification de l’économie"
46002-P-BW-K00-004,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Botswana - Economic Recovery Support Program (ERSP), FR: Botswana - Programme d’appui à la relance économique (ERSP)"
46002-P-BW-K00-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Botswana - Economic Recovery Support Program – Phase II (ERSP II), FR: Botswana – Programme d’appui à la relance économique – phase II (ERSP II)"
46002-P-BW-K00-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Botswana - Governance and economic resilence support programme (GERSP), FR: Botswana – Programme d’appui à la gouvernance et à la résilience économique (GERSP)"
46002-P-CD-K00-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Democratic Republic of Congo - Economic Recovery and Reunification Support Programme, FR: République Démocratique du Congo - Programme d'Appui à la Relance Economique et à la Réunification"
46002-P-CD-K00-012,XM-DAC-46002,African Development Bank,40,Multilateral,1,1,both,0,1,3,Finalisation,"EN: Democratic Republic of Congo - Support Programme in Response to the COVID-19 Crisis (PABRC), FR: République Démocratique du Congo - Programme d'appui budgétaire en réponse à la crise de la COVID-19 (PABRC)"
46002-P-CF-I00-006,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,"EN: Central African Republic - Project to support socio-economic inclusion, entrepreneurship and mobilization of the diaspora, FR: République de Centrafrique - Projet d'appui à l'inclusion socio-économique, entreprenariat et mobilisation de la diaspora (PAISEEMD)"
46002-P-CF-K00-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Central African Republic - Economic and Financial Reform Support Programme, FR: République Centrafricaine - Programme d'appui aux réformes économiques et financières"
46002-P-CF-K00-007,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Central African Republic - Economic And Financial Reforms Support Programme (PAREF) - Phase II, FR: République Centrafricaine - Programme d’appui aux réformes économiques et financières (PAREF) - Phase II"
46002-P-CF-K00-010,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Central African Republic - Covid-19 Crisis Response Budget Support Programme (PABRC), FR: République Centrafricaine - Programme d’appui budgétaire en réponse à la crise covid-19 (PABRC)"
46002-P-CF-K00-020,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Central African Republic - Economic and Social Reform Consolidation Support Programme Phase I (PACRES I), FR: République Centrafricaine - Programme d'appui à la consolidation des réformes économiques et sociales - phase I (PACRES I)"
46002-P-CF-K00-021,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,"EN: CENTRAL AFRICAN REPUBLIC - Economic and Social Reform Consolidation Support Programme - Phase II (PACRES II), FR: REPUBLIQUE CENTRAFRICAINE - Programme d'appui à la consolidation des réformes économiques et sociales - Phase II (PACRES II)"
46002-P-CF-KZ0-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Central African Republic - Emergency Post-Crisis and Economic Recovery Support Programme (PUASCRE), FR: République Centrafricaine - Programme d’urgence d’appui à la sortie de crise et à la reprise économique (PUASCRE)"
46002-P-CF-KZ0-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Central African Republic - Emergency Post-Crisis and Economic Recovery Support Programme – Phase 2, FR: République Centrafricaine - Programme d’urgence d’appui à la sortie de crise et à la reprise économique – Phase 2"
46002-P-CG-K00-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Congo - Structural adjustment program , FR: Congo - Programme d'ajustement structurel "
46002-P-CG-K00-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Congo - Support program for economic reform and decentralization in rural areas, FR: Congo - Programme d'appui aux réformes économiques et de décentralisation en milieu rural"
46002-P-CG-K00-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Congo - Economic and Financial Reform Support Programme (PAREF), FR: Congo - Programme d’Appui aux Réformes Economiques et Financières (PAREF)"
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Congo - Governance and Economic Diversification Support Programme (PAGDE) - Phase I, FR: Congo - Programme d’Appui à la Gouvernance et à la Diversification Economique (PAGDE) - Phase I"
46002-P-CI-AA0-037,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,"EN: Côte d'Ivoire - Emergency Food Production Programme (2 PAU-CIAEFPF), FR: Côte d'Ivoire - Programme de production alimentaire d’urgence (2 PAU- CIAEFPF)"
46002-P-CI-BG0-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,"EN: Côte d'Ivoire - Diversification, Industrial Acceleration, Competitiveness and Employment (DAICE), FR: Côte d'Ivoire - Diversification, Accélération industrielle, Compétitivité et Emploi (DAICE)"
46002-P-CI-I00-003,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,"EN: Côte d’Ivoire - Social Inclusion and Cohesion Enhancement Support Programme (PARICS), FR: Côte d’Ivoire - Programme d’appui au renforcement de l’inclusion et de la cohésion sociale (PARICS)"
46002-P-CI-IZ0-001,XM-DAC-46002,African Development Bank,40,Multilateral,1,1,both,0,1,3,Finalisation,"EN: Côte d’Ivoire - Emergency Programme to Restore Basic Social and Administrative Services (PURSSAB), FR: Côte d’Ivoire - Programme d’urgence pour la restauration des services sociaux et administratifs de base (PURSSAB)"
46002-P-CI-IZ0-004,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,"EN: Côte d’Ivoire - Youth Employability and Insertion Support Programme, FR: Côte d’Ivoire - Programme d’appui à l’amélioration de l’employabilité et de l’insertion des jeunes "
46002-P-CI-KA0-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Côte d'Ivoire - Economic Governance and Growth Support Programme (PAGEC), FR: Côte d'Ivoire - Programme d'appui à la gouvernance économique et à la croissance (PAGEC)"
46002-P-CI-KA0-010,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Côte d'Ivoire - Economic and Social Reform Support Programme (PARES), FR: Côte d'Ivoire -  Programme d’Appui aux Réformes Economiques et Sociales (PARES)"
46002-P-CI-KA0-011,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Côte d'Ivoire - Economic and Social Reform Support Programme (PARES) – Phase II, FR: Côte d'Ivoire - Programme d’appui aux réformes économiques et sociales (PARES) - Phase II"
46002-P-CI-KA0-012,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Côte d'Ivoire - Covid-19 Response Support Programme, FR: Côte d'Ivoire - Programme d'appui à la riposte contre la Covid-19"
46002-P-CI-KA0-013,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Côte d'Ivoire - Economic and Social Reform Support Programme - Phase III (PARES III), FR: Côte d'Ivoire - Programme d'appui aux réformes économiques et sociales - Phase III (PARES III)"
46002-P-CI-KA0-014,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,"EN: Côte d'ivoire -  Inclusive Governance and Economic Transformation Support Programme - PHASE I (PATEGI-I), FR: Côte d'ivoire - Programme d’appui à la transformation économique et à la gouvernance inclusive - Phase I (PATEGI-I)"
46002-P-CM-AA0-015,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cameroon - Agricultural Production Support Programme - AEFPF-CAM, FR: Cameroun - Programme d’appui au renforcement de la production agricole - AEFPF-CAM"
46002-P-CM-FA0-011,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,"EN: Cameroon - Support Programme for Recovery of the Power Sector (PARSEC), Phase I, FR: Cameroun - Programme d'appui au redressement du secteur de l'électricité au Cameroun (PARSEC), phase I"
46002-P-CM-H00-010,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,"EN: Cameroon - Support Project for the Empowerment of Forcibly Displaced Persons in the North, FR: Cameroun - Projet d'appui à l'autonomisation des personnes déplacées de force dans le Nord"
46002-P-CM-K00-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cameroon - Competitiveness and Economic Growth Support Programme - Phase II (PACCE II), FR: Cameroun - Programme d'appui à la compétitivité et la croissance économique - Phase II (PACCE II)"
46002-P-CM-K00-010,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cameroon - COVID-19 Crisis Response Budget Support Programme (PABRC), FR: Cameroun - Programme d'appui budgétaire en réponse à la COVID-19 (PABRC)"
46002-P-CM-KA0-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cameroon - Governance Reform Support Program (PARG), FR: Cameroun - Programme d'appui aux Réformes  en Matière  de Gouvernance (PARG)"
46002-P-CM-KA0-011,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cameroon - Competitiveness and Economic Growth Support Programme (PACCE), FR: Cameroun - Programme d'appui à la compétitivité et la croissance économique (PACCE)"
46002-P-CM-KA0-015,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cameroon - Competitiveness and Economic Growth Support Programme, Phase III (PACCE III), FR: Cameroun - Programme d’appui à la compétitivité et à la croissance économique, Phase III (PACCE III)"
46002-P-CM-KF0-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cameroon - Economic Recovery Support Programme in Cameroon (PARECAM Phase I), FR: Cameroun - programme d'appui à la relance économique post-covid du Cameroun (PARECAM Phase I)"
46002-P-CM-KF0-007,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,"EN: Cameroon - Public Finance Governance Support Project (PAGFIP), FR: Cameroun - Projet d'appui à la gouvernance des finances publiques (PAGFIP)"
46002-P-CV-A00-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cabo Verde - Emergency Food Production Support Programme, FR: Cabo Verde - Programme de production alimentaire d’urgence"
46002-P-CV-GB0-005,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,"EN: Cabo Verde – Morabeza Innovation Project, FR: Cabo Verde – Projet d'innovation Morabeza"
46002-P-CV-K00-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde: Economic reform support program, phase 2, FR: Cape Verde : Programme d'appui aux réformes économiques, phase 2"
46002-P-CV-K00-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cabo Verde - Economic reform support program, phase 3, FR: Cabo Verde - Programme d'appui aux réformes économiques, phase 3"
46002-P-CV-K00-004,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde - Poverty Reduction Strategy Budget Support Program I (PRSSP I), FR: Cap Vert - Programme d'Appui à la Stratégie de Réduction de la Pauvreté I (PASRP I)"
46002-P-CV-K00-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde - The Poverty Reduction Strategy Support Programme II (PRSSP-II), FR: Cap-Vert - Deuxième Programme d’appui budgétaire à la stratégie de réduction de la pauvreté (PASRP-II)"
46002-P-CV-K00-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde - Additional Budget Support Loan for the Poverty Reduction Strategy Support Programme II (PRSSP-II)
 First tranche, FR: Cap-Vert - Programme d’appui budgétaire additionnel au Programme d’appui budgétaire à la stratégie de réduction de la pauvreté (PASRP-II) 
Première tranche"
46002-P-CV-K00-007,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde - Additional Budget Support Loan for the Poverty Reduction Strategy Support Programme II (PRSSP-II) 
Second tranche, FR: Cap-Vert - Programme d’appui budgétaire additionnel au Programme d’appui budgétaire à la stratégie de réduction de la pauvreté (PASRP-II) 
Seconde tranche"
46002-P-CV-K00-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde - Additional Budget Support Loan for the Poverty Reduction Strategy Support Program (PRSSP-II), FR: Cap-Vert - Appui budgétaire supplémentaire au Programme d’appui à la stratégie de réduction de la pauvreté (PASRP-II)"
46002-P-CV-K00-010,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde - Public Finance Management and Private Sector Recovery Support Programme (PAGFP-RSP), FR: Cap Vert - Programme d’appui à la gestion des finances publiques et à la relance du secteur privé (PAGFP-RSP)"
46002-P-CV-K00-011,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde - Public Corporate Governance and Investment Promotion Support Programme (PAGEPPI), FR: Cap-Vert - Programme d’appui à la gouvernance des entreprises publiques et à la promotion de l’investissement (PAGEPPI)"
46002-P-CV-K00-013,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape Verde - E-Governance and Public Administration Modernisation Programme (E-PAMP) – Phase I, FR: Cap Vert - Programme de gouvernance électronique et de modernisation de l'administration publique (E-PAMP) – Phase I"
46002-P-CV-K00-015,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cabo verde - E-Governance and Public Administration Modernisation Program (E-PAMP), FR: Cabo Verde - Programme de gouvernance électronique et de modernisation de l'administration publique (E-PAMP)"
46002-P-CV-K00-016,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cabo Verde - COVID-19 Crisis Response Support Programme (CCRSP), FR: Cabo Verde - Programme d'appui en réponse à la crise du COVID 19 (CCRSP)"
46002-P-CV-K00-019,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,"EN: Cabo Verde - E-Governance and Public Financial Management Reform Program (E-PFMRP), FR: Cabo Verde – Programme de réforme de la gouvernance électronique et de la gestion des finances publiques (E-PFMRP)"
46002-P-CV-K00-020,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,1,Pipeline/identification,"EN: CABO VERDE - E-Governance and Public Financial Management Reform Program, Phase 2 (E-PFMRP II), FR: CABO VERDE - Programme de réforme de la gouvernance électronique et de la gestion des finances publiques, Phase 2 (E-PFMRP II)"
46002-P-CV-KA0-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape-Verde - Economic Reform Support Program (ERAP), FR: Cap-Vert - Programme d’Appui aux Réformes Economiques (PARE)"
46002-P-CV-KA0-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cabo Verde - Public Corporate Governance and Investment Promotion Support Programme – Second Year (PAGEPPI II), FR: Cabo Verde - Programme d’appui à la gouvernance des entreprises publiques et à la promotion de l’investissement – Deuxième année (PAGEPPI II)"
46002-P-CV-KA0-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cabo Verde - Economic Growth Support Programme - Phase I, FR: Cabo Verde - Programme d’appui à la croissance économique - Phase I "
46002-P-CV-KA0-007,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cabo Verde - Economic Growth Support Programme – Phase II (PACE II), FR: Cabo Verde - Programme d'Appui à la Croissance Economique – Phase II (PACE II)"
46002-P-CV-KA0-008,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cabo Verde - Private Sector Competitiveness and Local Economic Development Programme (PSC-LED) PHASE I, FR: Cabo Verde - Programme d’amélioration de la compétitivité du secteur privé et de développement de l’économie locale (PSC-LED) Phase I"
46002-P-CV-KA0-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Cape-Verde - Private Sector Competitiveness and Local Economic Development Programme (PSCLED)  – Phase II, FR: Cap-Vert - Programme d’amélioration de la compétitivité du secteur privé et de développement de l’économie locale (PSC-LED) – Phase II"
46002-P-DJ-K00-001,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Djibouti - Structural Adjustment Loan I, FR: Djibouti - Prêt d’ajustement
structurel I"
46002-P-DJ-K00-003,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,"EN: Djibouti - Public Debt Sustainability Support Project (PASDP), FR: Djibouti - Projet d’appui à la Soutenabilité de la Dette Publique (PASDP)"
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,"EN: Djibouti - Project for Capacity Development of Public Finance Control Institutions and Governance of Public Establishments and Enterprises (PAIC-GEP), FR: Djibouti - projet d’appui aux institutions de contrôle des finances publiques et à la gouvernance des entreprises et établissements publics (PAIC-GEP)"
46002-P-DZ-K00-007,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,"EN: Algeria - Industrial and Energy Competitiveness Support Programme (PACIE), FR: Algérie - Programme d’Appui à la Compétitivité Industrielle et Énergétique (PACIE)"
46002-P-EG-BG0-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,1,Pipeline/identification,"EN: Egypt – Private Sector Development and Economic Diversification Support Program – Phase II (PSD-EDSP II), FR: Egypte - Programme D’appui au Developpement du Secteur Privé et à la Diversification Economique ? phase II (PSDEDSP II)"
