iatiidentifier,date_type,isodate
XM-DAC-46004-57035-001-LN4315,actual_end,2023-05-31
XM-DAC-46004-56285-001-LN4422,planned_start,2023-12-06
XM-DAC-46004-56285-001-LN4422,actual_start,2023-12-11
XM-DAC-46004-56285-001-LN4422,planned_end,2023-12-31
XM-DAC-46004-56285-001-LN4422,actual_end,2023-12-31
XM-DAC-46004-56332-001-LN4464,planned_start,2024-07-31
XM-DAC-46004-56332-001-LN4464,actual_start,2024-08-05
XM-DAC-46004-56332-001-LN4464,planned_end,2025-02-28
XM-DAC-46004-56332-001-LN4464,actual_end,2025-01-09
XM-DAC-46004-55209-003-LN4356,planned_start,2023-11-06
XM-DAC-46004-55209-003-LN4356,actual_start,2023-10-19
XM-DAC-46004-55209-003-LN4356,planned_end,2024-03-31
XM-DAC-46004-55209-003-LN4356,actual_end,2024-03-13
XM-DAC-46004-56281-001-LN4479,planned_start,2024-09-20
XM-DAC-46004-56281-001-LN4479,actual_start,2024-09-20
XM-DAC-46004-56281-001-LN4479,planned_end,2025-01-31
XM-DAC-46004-56281-001-LN4479,actual_end,2024-10-07
XM-DAC-46004-58208-001-LN4543,planned_start,2024-11-29
XM-DAC-46004-58208-001-LN4543,actual_start,2024-11-27
XM-DAC-46004-58208-001-LN4543,planned_end,2024-12-31
XM-DAC-46004-58208-001-LN4543,actual_end,2024-12-31
XM-DAC-46004-35174-082-GRNT0272,planned_end,2014-12-31
XM-DAC-46004-35174-082-GRNT0272,actual_end,2015-01-15
XM-DAC-46004-56270-001-LN4538,planned_start,2024-11-29
XM-DAC-46004-56270-001-LN4538,actual_start,2024-11-20
XM-DAC-46004-56270-001-LN4538,planned_end,2025-08-31
XM-DAC-46004-56270-001-LN4538,actual_end,2025-08-31
XM-DAC-46004-56270-001-LN4539,planned_start,2024-11-29
XM-DAC-46004-56270-001-LN4539,actual_start,2024-11-20
XM-DAC-46004-56270-001-LN4539,planned_end,2025-08-31
XM-DAC-46004-56270-001-LN4539,actual_end,2025-08-31
XM-DAC-46004-54284-001-LN4063,planned_start,2021-05-07
XM-DAC-46004-57227-001-LN4669,planned_end,2026-04-30
XM-DAC-46004-57227-001-LN4669,planned_start,2025-11-17
XM-DAC-46004-57227-001-LN4669,actual_start,2025-11-17
XM-DAC-46004-54284-001-LN4063,actual_start,2021-05-17
XM-DAC-46004-54284-001-LN4063,planned_end,2021-07-31
XM-DAC-46004-54284-001-LN4063,actual_end,2021-09-30
XM-DAC-46004-54284-001-LN4064,planned_start,2021-05-07
XM-DAC-46004-54284-001-LN4064,actual_start,2021-05-17
XM-DAC-46004-54284-001-LN4064,planned_end,2021-07-31
XM-DAC-46004-54284-001-LN4064,actual_end,2021-09-30
XM-DAC-46004-58023-001-LN4679,planned_start,2025-11-17
XM-DAC-46004-58023-001-LN4679,actual_start,2025-11-17
XM-DAC-46004-58023-001-LN4679,planned_end,2025-12-31
XM-DAC-46004-58023-001-LN4679,actual_end,2025-12-31
XM-DAC-46004-54284-002-LN4206,planned_start,2022-09-15
XM-DAC-46004-54284-002-LN4206,actual_start,2022-09-15
XM-DAC-46004-54284-002-LN4206,planned_end,2023-01-31
XM-DAC-46004-54284-002-LN4206,actual_end,2023-01-20
XM-DAC-46004-54151-003-LN4198,planned_end,2022-10-31
XM-DAC-46004-36169-023-LN2641,planned_start,2010-12-23
XM-DAC-46004-36169-023-LN2641,actual_start,2010-12-23
XM-DAC-46004-36169-023-LN2641,planned_end,2012-12-31
XM-DAC-46004-36169-023-LN2641,actual_end,2015-08-18
XM-DAC-46004-59038-001-LN4675,planned_start,2025-11-12
XM-DAC-46004-59038-001-LN4675,actual_start,2025-11-17
XM-DAC-46004-59038-001-LN4675,planned_end,2025-12-31
XM-DAC-46004-59038-001-LN4675,actual_end,2025-12-31
XM-DAC-46004-54151-003-LN4198,planned_start,2022-08-15
XM-DAC-46004-54151-003-LN4198,actual_start,2022-08-15
XM-DAC-46004-57121-001-LN4448,planned_start,2024-05-30
XM-DAC-46004-56332-002-LN4709,planned_start,2025-12-29
XM-DAC-46004-56332-002-LN4709,actual_start,2025-12-05
XM-DAC-46004-56332-002-LN4709,planned_end,2026-03-31
XM-DAC-46004-57121-001-LN4448,actual_start,2024-06-03
XM-DAC-46004-57121-001-LN4448,planned_end,2024-09-30
XM-DAC-46004-57121-001-LN4448,actual_end,2024-10-04
XM-DAC-46004-35174-082-GRNT0272,planned_start,2011-12-31
XM-DAC-46004-35174-082-GRNT0272,actual_start,2012-02-13
XM-DAC-46004-36172-063-GRNT0305,planned_start,2012-11-30
XM-DAC-46004-36172-063-GRNT0305,actual_start,2012-12-27
XM-DAC-46004-36172-063-GRNT0305,planned_end,2015-10-31
XM-DAC-46004-36172-063-GRNT0305,actual_end,2017-04-06
XM-DAC-46004-45260-001-GRNT0322,planned_start,2012-11-29
XM-DAC-46004-45260-001-GRNT0322,actual_start,2013-02-25
XM-DAC-46004-45260-001-GRNT0322,planned_end,2015-12-31
XM-DAC-46004-45260-001-GRNT0322,actual_end,2015-11-15
XM-DAC-46004-36169-013-LN2268,planned_start,2006-11-01
XM-DAC-46004-36169-013-LN2268,actual_start,2006-11-01
XM-DAC-46004-36169-013-LN2268,planned_end,2009-06-30
XM-DAC-46004-36169-013-LN2268,actual_end,2007-12-20
XM-DAC-46004-35174-013-LN2277,planned_start,2007-01-31
XM-DAC-46004-35174-013-LN2277,actual_start,2006-12-28
XM-DAC-46004-35174-013-LN2277,planned_end,2010-01-31
XM-DAC-46004-35174-013-LN2277,actual_end,2009-01-09
XM-DAC-46004-35174-023-LN2551,planned_start,2009-11-01
XM-DAC-46004-35174-023-LN2551,actual_start,2009-11-27
XM-DAC-46004-35174-023-LN2551,planned_end,2012-12-31
XM-DAC-46004-35174-023-LN2551,actual_end,2011-10-26
XM-DAC-46004-56138-001-GRNT0884,planned_start,2023-03-17
XM-DAC-46004-56138-001-GRNT0884,actual_start,2023-03-14
XM-DAC-46004-56138-001-GRNT0884,planned_end,2026-06-12
XM-DAC-46004-50254-001-LN3546,planned_start,2017-08-11
XM-DAC-46004-50254-001-LN3546,actual_start,2017-09-10
XM-DAC-46004-50254-001-LN3546,planned_end,2021-08-01
XM-DAC-46004-50254-001-LN3546,actual_end,2020-03-04
XM-DAC-46004-55011-002-LN4564,planned_start,2024-12-11
XM-DAC-46004-55011-002-LN4564,actual_start,2024-12-11
XM-DAC-46004-55011-002-LN4564,planned_end,2025-04-30
XM-DAC-46004-55011-002-LN4564,actual_end,2025-04-30
XM-DAC-46004-55002-001-LN4349,actual_start,2023-11-24
XM-DAC-46004-55002-001-LN4349,planned_end,2024-02-29
XM-DAC-46004-55002-001-LN4349,actual_end,2024-02-29
XM-DAC-46004-48218-010-LN3847,planned_start,2019-11-11
XM-DAC-46004-48218-010-LN3847,actual_start,2019-12-10
XM-DAC-46004-48218-010-LN3847,planned_end,2021-05-31
XM-DAC-46004-48218-010-LN3847,actual_end,2023-01-20
XM-DAC-46004-54184-001-LN3926,planned_start,2020-06-01
XM-DAC-46004-54184-001-LN3926,actual_start,2020-06-01
XM-DAC-46004-54184-001-LN3926,planned_end,2021-07-15
XM-DAC-46004-54184-001-LN3926,actual_end,2021-11-30
XM-DAC-46004-38349-029-LN3948,planned_start,2020-07-07
XM-DAC-46004-38349-029-LN3948,actual_start,2020-07-09
XM-DAC-46004-38349-029-LN3948,planned_end,2023-06-30
XM-DAC-46004-38349-029-LN3948,actual_end,2024-01-12
XM-DAC-46004-54151-003-LN4198,actual_end,2022-09-23
XM-DAC-46004-51035-001-LN3664,planned_start,2018-06-12
XM-DAC-46004-51035-001-LN3664,actual_start,2018-06-13
XM-DAC-46004-51035-001-LN3664,planned_end,2018-10-30
XM-DAC-46004-51035-001-LN3664,actual_end,2019-04-03
XM-DAC-46004-51035-003-LN3857,planned_start,2019-12-30
XM-DAC-46004-51035-003-LN3857,actual_start,2019-11-26
XM-DAC-46004-51035-003-LN3857,planned_end,2019-12-31
XM-DAC-46004-51035-003-LN3857,actual_end,2020-02-25
XM-DAC-46004-54402-001-LN4323,planned_start,2023-07-05
XM-DAC-46004-54402-001-LN4323,actual_start,2023-07-05
XM-DAC-46004-54402-001-LN4323,planned_end,2023-12-31
XM-DAC-46004-54402-001-LN4323,actual_end,2023-12-31
XM-DAC-46004-53424-001-LN4022,planned_start,2020-12-10
XM-DAC-46004-55002-001-LN4349,planned_start,2023-10-02
XM-DAC-46004-53424-001-LN4022,actual_start,2020-12-04
XM-DAC-46004-53424-001-LN4022,planned_end,2021-03-31
XM-DAC-46004-53424-001-LN4022,actual_end,2021-03-31
XM-DAC-46004-51035-005-LN4017,planned_start,2020-12-08
XM-DAC-46004-51035-005-LN4017,actual_start,2020-12-08
XM-DAC-46004-51035-005-LN4017,planned_end,2020-12-31
XM-DAC-46004-51035-005-LN4017,actual_end,2021-02-10
XM-DAC-46004-54346-001-LN4015,planned_start,2020-12-09
XM-DAC-46004-54346-001-LN4015,actual_start,2020-12-08
XM-DAC-46004-54346-001-LN4015,planned_end,2021-06-30
XM-DAC-46004-54346-001-LN4015,actual_end,2021-06-08
XM-DAC-46004-51035-005-LN4016,planned_start,2020-12-08
XM-DAC-46004-51035-005-LN4016,actual_start,2020-12-08
XM-DAC-46004-51035-005-LN4016,planned_end,2020-12-31
XM-DAC-46004-51035-005-LN4016,actual_end,2021-02-10
XM-DAC-46004-53424-002-LN4155,planned_start,2021-12-17
XM-DAC-46004-53424-002-LN4155,actual_start,2021-12-15
XM-DAC-46004-53424-002-LN4155,planned_end,2022-03-31
XM-DAC-46004-53424-002-LN4155,actual_end,2022-03-31
XM-DAC-46004-53424-003-LN4266,planned_start,2022-12-14
XM-DAC-46004-53424-003-LN4266,actual_start,2022-12-14
XM-DAC-46004-53424-003-LN4266,planned_end,2023-04-30
XM-DAC-46004-53424-003-LN4266,actual_end,2023-03-02
XM-DAC-46004-57337-001-LN4535,planned_start,2024-11-22
XM-DAC-46004-57337-001-LN4535,actual_start,2024-12-20
XM-DAC-46004-57337-001-LN4535,planned_end,2025-06-30
XM-DAC-46004-57337-001-LN4535,actual_end,2025-06-30
XM-DAC-46004-57067-001-LN4568,planned_start,2024-12-13
XM-DAC-46004-57067-001-LN4568,actual_start,2024-12-16
XM-DAC-46004-57067-001-LN4568,planned_end,2025-05-31
XM-DAC-46004-57067-001-LN4568,actual_end,2024-12-20
XM-DAC-46004-56023-001-LN4746,planned_start,2025-12-16
XM-DAC-46004-56023-001-LN4746,actual_start,2025-12-18
XM-DAC-46004-56023-001-LN4746,planned_end,2026-03-31
XM-DAC-46004-56023-001-LN4746,actual_end,2026-03-31
XM-DAC-46004-58479-001-LN4748,planned_start,2025-12-31
XM-DAC-46004-58479-001-LN4748,actual_start,2025-12-18
XM-DAC-46004-58479-001-LN4748,planned_end,2026-05-31
XM-DAC-46004-59193-001-LN4704,planned_start,2025-12-20
XM-DAC-46004-59193-001-LN4704,actual_start,2025-12-17
XM-DAC-46004-59193-001-LN4704,planned_end,2026-03-31
XM-DAC-46004-59193-001-LN4704,actual_end,2026-03-31
XM-DAC-46004-46497-001-GRNT0339,planned_start,2013-06-20
XM-DAC-46004-46497-001-GRNT0339,actual_start,2013-03-26
XM-DAC-46004-46497-001-GRNT0339,planned_end,2013-12-31
XM-DAC-46004-46497-001-GRNT0339,actual_end,2014-01-16
XM-DAC-46004-48479-001-GRNT0478,planned_start,2016-06-10
XM-DAC-46004-48479-001-GRNT0478,actual_start,2016-07-01
XM-DAC-46004-48479-001-GRNT0478,planned_end,2017-03-31
XM-DAC-46004-48479-001-GRNT0478,actual_end,2017-03-31
XM-DAC-46004-51309-001-LN3707,actual_end,2019-02-20
XM-DAC-46004-44031-013-LN2691,planned_start,2010-12-15
XM-DAC-46004-44031-013-LN2691,actual_start,2011-10-06
XM-DAC-46004-44031-013-LN2691,planned_end,2015-02-28
XM-DAC-46004-44031-013-LN2691,actual_end,2014-04-02
XM-DAC-46004-44031-013-LN2692,planned_start,2010-12-15
XM-DAC-46004-44031-013-LN2692,actual_start,2011-10-06
XM-DAC-46004-44031-013-LN2692,planned_end,2015-02-28
XM-DAC-46004-44031-013-LN2692,actual_end,2014-04-02
XM-DAC-46004-52074-001-GRNT0629,planned_start,2018-12-13
XM-DAC-46004-52074-001-GRNT0629,actual_start,2018-11-29
XM-DAC-46004-52074-001-GRNT0629,planned_end,2018-12-31
XM-DAC-46004-52074-001-GRNT0629,actual_end,2019-02-12
XM-DAC-46004-50028-002-GRNT0667,planned_start,2019-09-30
XM-DAC-46004-50028-002-GRNT0667,actual_start,2019-09-30
XM-DAC-46004-50028-002-GRNT0667,planned_end,2022-12-31
XM-DAC-46004-50028-002-GRNT0667,actual_end,2020-05-18
XM-DAC-46004-50028-002-LN3830,planned_start,2019-09-30
XM-DAC-46004-50028-002-LN3830,actual_start,2019-09-30
XM-DAC-46004-50028-002-LN3830,planned_end,2022-12-31
XM-DAC-46004-50028-002-LN3830,actual_end,2020-05-18
XM-DAC-46004-54178-001-LN3938,planned_start,2020-06-25
XM-DAC-46004-38276-013-LN2278,planned_start,2006-12-11
XM-DAC-46004-38276-013-LN2278,actual_start,2006-12-11
XM-DAC-46004-38276-013-LN2278,planned_end,2008-12-31
XM-DAC-46004-38276-013-LN2278,actual_end,2006-12-22
XM-DAC-46004-54178-001-LN3938,actual_start,2020-06-26
XM-DAC-46004-54178-001-LN3938,planned_end,2021-06-30
XM-DAC-46004-54178-001-LN3938,actual_end,2021-06-03
XM-DAC-46004-50028-003-GRNT0754,planned_start,2020-12-11
XM-DAC-46004-50028-003-GRNT0754,actual_start,2020-12-11
XM-DAC-46004-50028-003-GRNT0754,planned_end,2024-03-11
XM-DAC-46004-50028-003-GRNT0754,actual_end,2022-05-30
XM-DAC-46004-52018-001-LN3725,planned_start,2018-11-15
XM-DAC-46004-52018-001-LN3725,actual_start,2018-10-17
XM-DAC-46004-52018-001-LN3725,planned_end,2021-12-31
XM-DAC-46004-52018-001-LN3725,actual_end,2020-10-13
XM-DAC-46004-37752-013-LN2282,planned_start,2006-12-14
XM-DAC-46004-37752-013-LN2282,actual_start,2006-12-11
XM-DAC-46004-37752-013-LN2282,planned_end,2009-06-30
XM-DAC-46004-37752-013-LN2282,actual_end,2009-06-30
XM-DAC-46004-54245-001-LN3955,planned_start,2020-08-07
XM-DAC-46004-54245-001-LN3955,actual_start,2020-08-03
XM-DAC-46004-54245-001-LN3955,planned_end,2021-01-31
XM-DAC-46004-54245-001-LN3955,actual_end,2020-10-13
XM-DAC-46004-54151-001-LN4030,planned_start,2020-12-18
XM-DAC-46004-54151-001-LN4030,actual_start,2020-12-10
XM-DAC-46004-54151-001-LN4030,planned_end,2021-03-31
XM-DAC-46004-54151-001-LN4030,actual_end,2021-05-07
XM-DAC-46004-54178-001-GRNT0708,planned_start,2020-06-25
XM-DAC-46004-50028-003-LN4011,planned_start,2020-12-11
XM-DAC-46004-50028-003-LN4011,actual_start,2020-12-15
XM-DAC-46004-50028-003-LN4011,planned_end,2024-03-14
XM-DAC-46004-54178-001-GRNT0708,actual_start,2020-06-26
XM-DAC-46004-54178-001-GRNT0708,planned_end,2021-06-30
XM-DAC-46004-54178-001-GRNT0708,actual_end,2021-06-03
XM-DAC-46004-55011-001-GRNT0871,planned_start,2022-12-13
XM-DAC-46004-55011-001-GRNT0871,actual_start,2022-12-13
XM-DAC-46004-55011-001-GRNT0871,planned_end,2023-04-30
XM-DAC-46004-55011-001-GRNT0871,actual_end,2023-06-01
XM-DAC-46004-55011-001-LN4274,planned_end,2023-04-30
XM-DAC-46004-55011-001-LN4274,actual_end,2023-06-01
XM-DAC-46004-40538-013-LN2315,planned_start,2007-02-13
XM-DAC-46004-40538-013-LN2315,actual_start,2007-02-13
XM-DAC-46004-40538-013-LN2315,planned_end,2007-03-31
XM-DAC-46004-40538-013-LN2315,actual_end,2007-03-31
XM-DAC-46004-55011-001-LN4274,planned_start,2022-12-13
XM-DAC-46004-55011-001-LN4274,actual_start,2022-12-13
XM-DAC-46004-56138-001-LN4300,planned_start,2023-03-17
XM-DAC-46004-56138-001-LN4300,actual_start,2023-03-14
XM-DAC-46004-56138-001-LN4300,planned_end,2026-06-12
XM-DAC-46004-39516-013-LN2387,planned_start,2008-02-22
XM-DAC-46004-39516-013-LN2387,actual_start,2008-02-22
XM-DAC-46004-39516-013-LN2387,planned_end,2008-03-31
XM-DAC-46004-39516-013-LN2387,actual_end,2008-04-09
XM-DAC-46004-40538-023-LN2450,planned_start,2008-10-07
XM-DAC-46004-40538-023-LN2450,actual_start,2008-10-07
XM-DAC-46004-40538-023-LN2450,planned_end,2009-03-31
XM-DAC-46004-40538-023-LN2450,actual_end,2008-11-20
XM-DAC-46004-44253-016-LN3505,planned_start,2017-01-13
XM-DAC-46004-44253-016-LN3505,actual_start,2016-12-15
XM-DAC-46004-44253-016-LN3505,planned_end,2017-06-30
XM-DAC-46004-44253-016-LN3505,actual_end,2017-10-19
XM-DAC-46004-49117-002-LN3530,planned_start,2017-06-02
XM-DAC-46004-49117-002-LN3530,actual_start,2017-11-06
XM-DAC-46004-49117-002-LN3530,planned_end,2018-05-31
XM-DAC-46004-49117-002-LN3530,actual_end,2018-02-16
XM-DAC-46004-41380-013-LN2489,planned_start,2008-12-18
XM-DAC-46004-41380-013-LN2489,actual_start,2008-12-18
XM-DAC-46004-41380-013-LN2489,planned_end,2010-02-28
XM-DAC-46004-41380-013-LN2489,actual_end,2010-02-28
XM-DAC-46004-48427-002-LN3595,planned_start,2017-12-22
XM-DAC-46004-48427-002-LN3595,actual_start,2017-12-06
XM-DAC-46004-48427-002-LN3595,planned_end,2018-12-31
XM-DAC-46004-48427-002-LN3595,actual_end,2019-02-15
XM-DAC-46004-48458-003-LN3691,planned_start,2018-09-21
XM-DAC-46004-48458-003-LN3691,actual_start,2018-08-28
XM-DAC-46004-48458-003-LN3691,planned_end,2019-10-31
XM-DAC-46004-48458-003-LN3691,actual_end,2019-03-29
XM-DAC-46004-51309-001-LN3707,planned_start,2018-10-31
XM-DAC-46004-51309-001-LN3707,actual_start,2018-10-09
XM-DAC-46004-51309-001-LN3707,planned_end,2019-12-31
XM-DAC-46004-43300-013-LN2538,planned_start,2009-08-27
XM-DAC-46004-43300-013-LN2538,actual_start,2009-08-27
XM-DAC-46004-43300-013-LN2538,planned_end,2009-12-31
XM-DAC-46004-43300-013-LN2538,actual_end,2009-12-31
XM-DAC-46004-40538-033-LN2545,planned_start,2009-09-16
XM-DAC-46004-40538-033-LN2545,actual_start,2009-09-16
XM-DAC-46004-40538-033-LN2545,planned_end,2009-12-31
XM-DAC-46004-40538-033-LN2545,actual_end,2009-12-31
XM-DAC-46004-39516-023-LN2584,planned_start,2009-12-08
XM-DAC-46004-39516-023-LN2584,actual_start,2009-12-08
XM-DAC-46004-39516-023-LN2584,planned_end,2010-03-31
XM-DAC-46004-39516-023-LN2584,actual_end,2010-03-31
XM-DAC-46004-52173-001-LN3858,planned_start,2019-11-18
XM-DAC-46004-52173-001-LN3858,actual_start,2019-11-20
XM-DAC-46004-52173-001-LN3858,planned_end,2020-12-31
XM-DAC-46004-52173-001-LN3858,actual_end,2020-01-30
XM-DAC-46004-49117-003-LN3875,planned_start,2019-12-06
XM-DAC-46004-49117-003-LN3875,actual_start,2019-12-13
XM-DAC-46004-49117-003-LN3875,planned_end,2020-12-31
XM-DAC-46004-49117-003-LN3875,actual_end,2020-01-30
XM-DAC-46004-38276-023-LN2715,planned_start,2011-02-22
XM-DAC-46004-38276-023-LN2715,actual_start,2011-02-22
XM-DAC-46004-38276-023-LN2715,planned_end,2012-04-15
XM-DAC-46004-38276-023-LN2715,actual_end,2012-04-15
XM-DAC-46004-54138-001-LN3910,planned_start,2020-04-24
XM-DAC-46004-54138-001-LN3910,actual_start,2020-04-23
XM-DAC-46004-54138-001-LN3910,planned_end,2021-05-31
XM-DAC-46004-54138-001-LN3910,actual_end,2022-01-31
XM-DAC-46004-54138-001-LN3907,planned_start,2020-04-23
XM-DAC-46004-54138-001-LN3907,actual_start,2020-04-23
XM-DAC-46004-54138-001-LN3907,planned_end,2021-05-31
XM-DAC-46004-54138-001-LN3907,actual_end,2022-01-31
XM-DAC-46004-54138-001-LN3909,planned_start,2020-04-24
XM-DAC-46004-54138-001-LN3909,actual_start,2020-04-23
XM-DAC-46004-54138-001-LN3909,planned_end,2021-05-31
XM-DAC-46004-54138-001-LN3909,actual_end,2022-01-31
XM-DAC-46004-54138-001-LN3908,planned_start,2020-04-23
XM-DAC-46004-54138-001-LN3908,actual_start,2020-04-23
XM-DAC-46004-54138-001-LN3908,planned_end,2021-05-31
XM-DAC-46004-54138-001-LN3908,actual_end,2022-01-31
XM-DAC-46004-53047-001-LN3925,planned_start,2020-06-04
XM-DAC-46004-53047-001-LN3925,actual_start,2020-06-04
XM-DAC-46004-53047-001-LN3925,planned_end,2021-04-30
XM-DAC-46004-53047-001-LN3925,actual_end,2020-07-30
XM-DAC-46004-41380-023-LN2840,planned_start,2011-12-30
XM-DAC-46004-41380-023-LN2840,actual_start,2012-01-13
XM-DAC-46004-41380-023-LN2840,planned_end,2012-03-31
XM-DAC-46004-41380-023-LN2840,actual_end,2012-03-31
XM-DAC-46004-43396-013-LN2872,planned_start,2012-06-29
XM-DAC-46004-43396-013-LN2872,actual_start,2012-07-04
XM-DAC-46004-43396-013-LN2872,planned_end,2012-10-31
XM-DAC-46004-43396-013-LN2872,actual_end,2012-12-07
XM-DAC-46004-53353-001-LN3957,planned_start,2020-08-20
XM-DAC-46004-53353-001-LN3957,actual_start,2020-08-20
XM-DAC-46004-53353-001-LN3957,planned_end,2021-08-31
XM-DAC-46004-53353-001-LN3957,actual_end,2020-11-06
XM-DAC-46004-51309-002-LN3959,planned_start,2020-08-28
XM-DAC-46004-51309-002-LN3959,actual_start,2020-08-27
XM-DAC-46004-51309-002-LN3959,planned_end,2021-08-31
XM-DAC-46004-51309-002-LN3959,actual_end,2021-02-01
XM-DAC-46004-54022-001-LN3968,planned_start,2020-09-11
XM-DAC-46004-54022-001-LN3968,actual_start,2020-09-15
XM-DAC-46004-54022-001-LN3968,planned_end,2023-12-15
XM-DAC-46004-54022-001-LN3968,actual_end,2023-12-15
XM-DAC-46004-44253-013-LN3111,planned_start,2014-02-28
XM-DAC-46004-44253-013-LN3111,actual_start,2014-02-14
XM-DAC-46004-44253-013-LN3111,planned_end,2014-12-31
XM-DAC-46004-44253-013-LN3111,actual_end,2014-08-15
XM-DAC-46004-43396-014-LN3233,planned_start,2015-01-16
XM-DAC-46004-43396-014-LN3233,actual_start,2015-02-12
XM-DAC-46004-43396-014-LN3233,planned_end,2015-12-31
XM-DAC-46004-43396-014-LN3233,actual_end,2015-11-10
XM-DAC-46004-49117-004-LN4089,planned_start,2021-07-30
XM-DAC-46004-49117-004-LN4089,actual_start,2021-08-13
XM-DAC-46004-49117-004-LN4089,planned_end,2022-08-31
XM-DAC-46004-49117-004-LN4089,actual_end,2022-08-31
XM-DAC-46004-52173-003-LN4102,planned_start,2021-11-19
XM-DAC-46004-52173-003-LN4102,actual_start,2021-11-19
XM-DAC-46004-52173-003-LN4102,planned_end,2022-08-31
XM-DAC-46004-52173-003-LN4102,actual_end,2022-08-31
XM-DAC-46004-48458-001-LN3333,planned_start,2016-01-25
XM-DAC-46004-48458-001-LN3333,actual_start,2015-12-07
XM-DAC-46004-48458-001-LN3333,planned_end,2016-12-31
XM-DAC-46004-48458-001-LN3333,actual_end,2016-08-31
XM-DAC-46004-55105-001-LN4145,planned_start,2021-12-16
XM-DAC-46004-55105-001-LN4145,actual_start,2021-12-16
XM-DAC-46004-55105-001-LN4145,planned_end,2022-12-31
XM-DAC-46004-55105-001-LN4145,actual_end,2022-12-31
XM-DAC-46004-48427-001-LN3334,planned_start,2016-01-25
XM-DAC-46004-48427-001-LN3334,actual_start,2015-12-07
XM-DAC-46004-48427-001-LN3334,planned_end,2016-12-31
XM-DAC-46004-48427-001-LN3334,actual_end,2016-08-31
XM-DAC-46004-55268-001-LN4186,planned_start,2022-06-01
XM-DAC-46004-55268-001-LN4186,actual_start,2022-06-01
XM-DAC-46004-55268-001-LN4186,planned_end,2023-07-31
XM-DAC-46004-55268-001-LN4186,actual_end,2023-07-31
XM-DAC-46004-53047-003-LN4185,planned_start,2022-06-01
XM-DAC-46004-53047-003-LN4185,actual_start,2022-06-01
XM-DAC-46004-53047-003-LN4185,planned_end,2023-06-30
XM-DAC-46004-53047-003-LN4185,actual_end,2023-06-30
XM-DAC-46004-53353-002-LN4288,planned_start,2023-02-06
XM-DAC-46004-53353-002-LN4288,actual_start,2023-02-06
XM-DAC-46004-53353-002-LN4288,planned_end,2023-12-31
XM-DAC-46004-53353-002-LN4288,actual_end,2023-03-21
XM-DAC-46004-55300-001-LN4289,planned_start,2023-02-06
XM-DAC-46004-55300-001-LN4289,actual_start,2023-02-06
XM-DAC-46004-55300-001-LN4289,planned_end,2023-12-31
XM-DAC-46004-55300-001-LN4289,actual_end,2023-12-31
XM-DAC-46004-58548-001-GRNT1063,planned_start,2025-11-28
XM-DAC-46004-58548-001-GRNT1063,actual_start,2025-11-28
XM-DAC-46004-58548-001-GRNT1063,planned_end,2026-01-31
XM-DAC-46004-58548-001-GRNT1063,actual_end,2026-01-31
XM-DAC-46004-44061-012-GRNT0251,planned_start,2011-04-13
XM-DAC-46004-44061-012-GRNT0251,actual_start,2011-04-13
XM-DAC-46004-44061-012-GRNT0251,planned_end,2013-04-30
XM-DAC-46004-44061-012-GRNT0251,actual_end,2014-09-04
XM-DAC-46004-51309-003-LN4355,planned_start,2023-11-03
XM-DAC-46004-51309-003-LN4355,actual_start,2023-11-03
XM-DAC-46004-51309-003-LN4355,planned_end,2024-08-31
XM-DAC-46004-51309-003-LN4355,actual_end,2024-08-31
XM-DAC-46004-51066-001-GRNT0782,actual_end,2021-12-31
XM-DAC-46004-55105-003-LN4414,planned_start,2023-12-22
